issues	I-Disease
!.	O

Very	B-Disease
blurred	I-Disease
vision	I-Disease
and	O
lower	B-Disease
back	I-Disease
pain	I-Disease
.	O

I	O
had	O
a	O
sudden	B-Disease
loss	I-Disease
of	I-Disease
vision	I-Disease
and	O
attributed	O
it	O
to	O
getting	O
older	O
.	O

After	O
reading	O
literature	O
on	O
another	O
medication	O
a	O
light	O
bulb	O
went	O
off	O
and	O
I	O
realized	O
the	O
blurry	B-Disease
vision	I-Disease
was	O
probably	O
due	O
to	O
the	O
drug	O
Lipitor	B-Drug
and	O
am	O
stopping	O
the	O
drop	O
today	O
.	O

My	O
vision	B-Disease
is	I-Disease
so	I-Disease
blurry	I-Disease
it	O
feels	O
like	O
I	O
need	O
glasses	O
.	O

None	O
that	O
I	O
know	O
of	O
.	O

I	O
am	O
concerned	O
that	O
it	O
aggrivates	B-Disease
my	I-Disease
Rhinitis	I-Disease
and	O
swells	B-Disease
the	I-Disease
nasal	I-Disease
passages	I-Disease
.	O

After	O
taking	O
Litpitor	B-Drug
(	O
10mg	O
)	O
I	O
started	O
on	O
Nasonex	B-Drug
.	O

I	O
stopped	O
taking	O
it	O
about	O
a	O
month	O
ago	O
to	O
see	O
if	O
I	O
can	O
breathe	O
better	O
.	O

Lowered	O
CHol	O
from	O
251	O
to	O
171	O
with	O
only	O
10mg	O
.	O

Severe	B-Disease
Joint	I-Disease
Pain	I-Disease
.	O

Without	O
lipitor	B-Drug
total	O
cholestrol	O
is	O
300	O
and	O
hdl	O
is	O
72	O
.	O
don	O
'	O
t	O
think	O
i	O
need	O
the	O
lipitor	B-Drug
.	O

the	O
hdl	O
is	O
high	O
because	O
of	O
the	O
Chlorella	B-Drug
(	O
3grams	O
daily	O
).	O

depression	B-Disease
,	O
muscle	B-Disease
pain	I-Disease
in	I-Disease
shoulders	I-Disease
,	O
hips	O
and	O
feet	O
.	O

My	B-Disease
feet	I-Disease
felt	I-Disease
like	I-Disease
I	I-Disease
was	I-Disease
walking	I-Disease
on	I-Disease
small	I-Disease
ice	I-Disease
cubes	I-Disease
when	I-Disease
barefoot	I-Disease
.	O

Big	B-Disease
time	I-Disease
flatulence	I-Disease
,	O
achilles	B-Disease
tendon	I-Disease
tightness	I-Disease
,	O
dizziness	B-Disease
,	O
(	O
one	O
fall	O
).	O

PCP	O
started	O
me	O
on	O
40	O
mg	O
6	O
weeks	O
ago	O
,	O
quit	O
3	O
days	O
ago	O
,	O
feeling	O
better	O
.	O

Muscle	B-Disease
pain	I-Disease
improved	O
,	O
depression	B-Disease
almost	O
gone	O
,	O
fatigue	B-Disease
persists	O
.	O

Took	O
Liptor	B-Drug
for	O
3	O
months	O
2	O
years	O
ago	O
.	O

Developed	O
severe	B-Disease
thigh	I-Disease
muscle	I-Disease
pain	I-Disease
(	I-Disease
both	I-Disease
legs	I-Disease
involved	I-Disease
)	I-Disease
and	O
could	B-Disease
not	I-Disease
walk	I-Disease
75	I-Disease
feet	I-Disease
.	O

Took	O
myself	O
off	O
Liptor	B-Drug
and	O
all	O
symtoms	O
went	O
completely	O
away	O
.	O

Then	O
my	O
doctor	O
had	O
a	O
bright	O
idea	O
to	O
try	O
Liptor	B-Drug
again	O
and	O
the	O
same	O
symtoms	O
came	O
back	O
.	O

Problem	O
is	O
,	O
went	O
off	O
this	O
drug	O
and	O
I	O
still	O
have	O
muscle	B-Disease
problem	I-Disease
and	O
at	O
times	O
can	B-Disease
hardly	I-Disease
walk	I-Disease
!	O

Now	O
the	O
top	B-Disease
outer	I-Disease
thigh	I-Disease
muscle	I-Disease
starts	I-Disease
to	I-Disease
feel	I-Disease
very	I-Disease
warm	I-Disease
,	I-Disease
then	I-Disease
get	I-Disease
numb	I-Disease
and	I-Disease
lastly	I-Disease
it	I-Disease
starts	I-Disease
to	I-Disease
feel	I-Disease
very	I-Disease
cool	I-Disease
(	I-Disease
Like	I-Disease
the	I-Disease
icy	I-Disease
hot	I-Disease
patch	I-Disease
)	I-Disease
.	O

This	O
drug	O
is	O
so	O
bad	O
,	O
I	O
just	O
want	O
to	O
get	O
back	O
to	O
my	O
normal	O
self	O
,	O
but	O
I	O
feel	O
that	O
the	O
damage	O
has	O
been	O
done	O
!	O

Am	O
making	O
Dr	O
appointment	O
to	O
see	O
if	O
anything	O
can	O
be	O
done	O
.	O

2	O
-	O
3	O
month	O
.	O

nausea	B-Disease
.	O

which	O
progressively	O
got	O
worse	O
the	O
longer	O
I	O
took	O
it	O
.	O

It	O
became	O
so	O
extreme	O
-	O
it	O
was	O
causing	O
me	O
to	O
be	O
dysfunctional	O
.	O

The	O
final	O
week	O
it	O
turned	O
into	O
extreme	B-Disease
vomiting	I-Disease
and	O
diarrhea	B-Disease
.	O

I	O
thought	O
I	O
had	O
a	O
flu	B-Disease
bug	I-Disease
that	O
just	O
would	O
not	O
go	O
away	O
.	O

As	O
soon	O
as	O
I	O
quit	O
taking	O
the	O
Lipitor	B-Drug
-	O
I	O
had	O
my	O
life	O
back	O
.	O

I	O
also	O
experienced	O
memory	B-Disease
loss	I-Disease
and	O
extreme	B-Disease
tiredness	I-Disease
.	O

I	O
might	O
also	O
mention	O
that	O
I	O
started	O
on	O
10mg	O
and	O
experienced	O
really	O
no	O
side	O
effects	O
.	O

but	O
when	O
I	O
was	O
up	O
'	O
d	O
to	O
20	O
mg	O
it	O
all	O
started	O
to	O
go	O
downhill	O
.	O

I	O
am	O
thrilled	O
to	O
have	O
found	O
this	O
site	O
.	O

The	O
depression	B-Disease
,	O
lazyness	B-Disease
(	I-Disease
I	I-Disease
don	I-Disease
'	I-Disease
t	I-Disease
feel	I-Disease
like	I-Disease
doing	I-Disease
anything	I-Disease
)	I-Disease
,	O
lack	B-Disease
of	I-Disease
ability	I-Disease
to	I-Disease
concentrate	I-Disease
,	O
short	B-Disease
attention	I-Disease
span	I-Disease
,	O
feeling	O
of	O
.	O

Cholersterol	O
went	O
from	O
260	O
to	O
180	O
in	O
the	O
first	O
month	O
.	O

The	O
stuff	O
works	O
;	O
however	O
it	O
'	O
s	O
changed	B-Disease
my	I-Disease
personality	I-Disease
.	O

Quality	O
of	O
life	O
is	O
worth	O
something	O
.	O

However	O
,	O
I	O
agreed	O
to	O
it	O
because	O
diet	O
and	O
exercise	O
didn	O
'	O
t	O
work	O
.	O

I	O
had	O
even	O
lost	O
15	O
pounds	O
(	O
I	O
'	O
m	O
5	O
8	O
.	O

legs	B-Disease
feel	I-Disease
leaden	I-Disease
,	O
initially	O
,	O
lower	B-Disease
back	I-Disease
pain	I-Disease
(	O
but	O
I	O
'	O
ve	O
had	O
that	O
before	O
),	O
cramps	B-Disease
in	I-Disease
thighs	I-Disease
,	O
achy	B-Disease
legs	I-Disease
,	O
lack	B-Disease
of	I-Disease
energy	I-Disease
.	O

More	B-Disease
problems	I-Disease
with	I-Disease
my	I-Disease
sinuses	I-Disease
.	O

Woke	O
up	O
with	O
severe	B-Disease
vertigo	I-Disease
,	O
but	O
it	O
may	O
be	O
due	O
to	O
a	O
cold	B-Disease
virus	I-Disease
.	O

However	O
,	O
I	O
'	O
ve	O
never	O
had	O
it	O
before	O
with	O
a	O
cold	B-Disease
.	O

Severe	B-Disease
gas	I-Disease
,	O
and	O
intestinal	B-Disease
distention	I-Disease
.	O

Constipation	B-Disease
.	O

I	O
take	O
other	O
medications	O
.	O

Some	O
for	O
high	O
blood	O
pressure	O
,	O
and	O
thyroid	O
medication	O
.	O

However	O
,	O
I	O
didn	O
'	O
t	O
have	O
side	O
effects	O
from	O
any	O
of	O
those	O
medications	O
.	O

When	O
I	O
started	O
Lipitor	B-Drug
,	O
Immediately	O
had	O
lower	B-Disease
back	I-Disease
pain	I-Disease
,	O
then	O
pain	B-Disease
in	I-Disease
my	I-Disease
thighs	I-Disease
(	I-Disease
muscle	I-Disease
cramping	I-Disease
)	I-Disease
.	O

It	O
doesn	O
'	O
t	O
seem	O
to	O
matter	O
what	O
foods	O
I	O
eat	O
,	O
I	O
always	O
get	O
distention	B-Disease
and	O
gas	B-Disease
while	O
on	O
this	O
drug	O
.	O

This	O
is	O
an	O
unpleasant	O
(	O
for	O
everyone	O
near	O
me	O
)	O
side	O
effect	O
.	O

Since	O
my	O
Dr	O
is	O
out	O
of	O
town	O
,	O
and	O
I	O
'	O
ve	O
only	O
been	O
on	O
the	O
medication	O
for	O
6	O
weeks	O
(	O
10mg	O
),	O
I	O
'	O
m	O
stopping	O
it	O
until	O
I	O
get	O
in	O
to	O
see	O
her	O
.	O

I	O
'	O
ve	O
also	O
had	O
very	O
different	O
cholesterol	O
readings	O
over	O
the	O
years	O
,	O
and	O
am	O
skeptical	O
that	O
any	O
given	O
time	O
you	O
go	O
in	O
for	O
a	O
blood	O
test	O
,	O
it	O
could	O
be	O
very	O
different	O
.	O

It	O
'	O
s	O
just	O
that	O
my	O
last	O
one	O
was	O
high	O
(	O
275	O
!)	O

But	O
sometimes	O
it	O
'	O
s	O
170	O
.	O

And	O
it	O
'	O
s	O
also	O
been	O
borderline	O
for	O
many	O
years	O
,	O
around	O
200	O
.	O

(	O
with	O
the	O
good	O
cholesterol	O
very	O
good	O
).	O

I	O
think	O
it	O
'	O
s	O
higher	O
these	O
days	O
,	O
because	O
I	O
'	O
ve	O
been	O
in	O
menopause	B-Disease
longer	O
.	O

But	O
I	O
wonder	O
if	O
side	O
effects	O
to	O
any	O
drug	O
aren	O
'	O
t	O
a	O
message	O
that	O
.	O

This	O
is	O
the	O
result	O
of	O
taking	O
1	O
pill	O
a	O
day	O
for	O
12	O
days	O
:	O
On	O
day	O
3	O
,	O
I	O
felt	O
stabbing	B-Disease
pain	I-Disease
above	I-Disease
a	I-Disease
knee	I-Disease
.	O

Thought	O
I	O
had	O
somehow	O
injured	O
it	O
-	O
but	O
the	O
pain	B-Disease
vanished	O
in	O
a	O
day	O
.	O

The	O
next	O
day	O
,	O
I	O
felt	O
stabbing	B-Disease
pain	I-Disease
in	I-Disease
my	I-Disease
spine	I-Disease
and	O
I	O
thought	O
I	O
had	O
thrown	O
my	O
back	O
out	O
.	O

I	O
was	O
hunched	O
over	O
to	O
the	O
left	O
and	O
figured	O
it	O
would	O
take	O
a	O
week	O
to	O
get	O
better	O
,	O
but	O
the	O
pain	B-Disease
vanished	O
after	O
a	O
little	O
more	O
than	O
a	O
day	O
.	O

I	O
started	O
feeling	O
an	O
odd	B-Disease
sensation	I-Disease
in	I-Disease
the	I-Disease
center	I-Disease
back	I-Disease
of	I-Disease
my	I-Disease
calves	I-Disease
.	O

I	O
put	B-Disease
weight	I-Disease
on	I-Disease
suddenly	I-Disease
for	I-Disease
no	I-Disease
reason	I-Disease
and	O
ringing	B-Disease
in	I-Disease
my	I-Disease
left	I-Disease
ear	I-Disease
increased	I-Disease
.	O

Next	O
the	O
calf	B-Disease
sensation	I-Disease
turned	I-Disease
painful	I-Disease
at	O
night	O
and	O
started	O
increasing	O
.	O

I	O
figured	O
out	O
these	O
issues	O
all	O
might	O
be	O
caused	O
by	O
Lipitor	B-Drug
and	O
stopped	O
taking	O
it	O
immediately	O
.	O

But	O
the	O
pain	B-Disease
in	I-Disease
my	I-Disease
calves	I-Disease
continued	O
to	O
get	O
worse	O
for	O
several	O
days	O
!	O

My	O
legs	O
were	O
waking	O
me	O
up	O
at	O
night	O
and	O
were	O
all	O
contorted	O
.	O

I	O
'	O
ve	O
never	O
experienced	O
anything	O
like	O
it	O
but	O
the	O
nurse	O
said	O
,.	O

dificulty	B-Disease
in	I-Disease
concentrating	I-Disease
,	O
short	B-Disease
term	I-Disease
memory	I-Disease
problems	I-Disease
,	O
occasional	B-Disease
dizziness	I-Disease
also	O
leg	B-Disease
muscle	I-Disease
soreness	I-Disease
.	O

A	O
friend	O
om	O
mine	O
took	O
Lipitor	B-Drug
(	O
all	O
statins	O
have	O
similar	O
side	O
effects	O
).	O

He	O
suffered	O
terrible	O
pains	B-Disease
in	I-Disease
hips	I-Disease
,	O
legs	O
,	O
hands	O
etc	O
Lost	O
his	O
muscular	O
strength	O
,	O
had	O
difficulties	B-Disease
to	I-Disease
swallow	I-Disease
,	O
problems	B-Disease
with	I-Disease
tinnitus	I-Disease
and	O
memory	O
.	O

The	O
problems	O
appeared	O
little	O
by	O
little	O
over	O
the	O
years	O
.	O

The	O
best	O
thing	O
you	O
can	O
do	O
for	O
yourself	O
and	O
others	O
is	O
to	O
educate	O
yourself	O
on	O
this	O
-	O
and	O
other	O
medical	O
issues	O
.	O

Read	O
books	O
,	O
read	O
patient	O
stories	O
and	O
look	O
at	O
The	O
Lipitor	B-Drug
Paradox	O
at	O
u	O
-	O
tube	O
.	O

It	O
`	O
s	O
a	O
very	O
funny	O
and	O
sad	O
story	O
.	O

Also	O
visit	O
spacedoc	O
.	O
net	O
for	O
more	O
information	O
about	O
side	O
effects	O
.	O

My	O
Prostate	O
Oncologist	O
prescribed	O
10	O
mg	O
per	O
day	O
for	O
high	O
LDL	O
.	O

The	O
first	O
day	O
I	O
did	O
my	O
normal	O
excercise	O
routine	O
,	O
ran	O
two	O
miles	O
,	O
lifted	O
weights	O
,	O
etc	O
That	O
night	O
I	O
had	O
neck	B-Disease
pain	I-Disease
,	O
and	O
thought	O
it	O
was	O
nothing	O
.	O

Took	O
the	O
second	O
tablet	O
the	O
next	O
day	O
.	O

Upon	O
arising	O
on	O
the	O
second	O
day	O
,	O
I	O
noticed	O
that	O
I	O
was	O
very	B-Disease
tired	I-Disease
.	O

Pain	O
or	O
cramping	B-Disease
in	I-Disease
both	I-Disease
quads	I-Disease
(	I-Disease
above	I-Disease
knee	I-Disease
,	I-Disease
back	I-Disease
of	I-Disease
leg	I-Disease
)	I-Disease
.	O

I	O
was	O
not	B-Disease
motivated	I-Disease
to	I-Disease
do	I-Disease
anything	I-Disease
.	O

Spent	O
most	O
of	O
the	O
day	O
in	O
bed	O
,	O
reading	O
a	O
book	O
,	O
something	O
I	O
rarely	O
do	O
.	O

By	O
the	O
afternoon	O
I	O
could	O
barely	O
function	O
.	O

Felt	B-Disease
generally	I-Disease
terrible	I-Disease
,	O
flu	B-Disease
like	I-Disease
symptoms	I-Disease
,	O
lower	B-Disease
back	I-Disease
ache	I-Disease
,	O
irritable	B-Disease
,	O
no	B-Disease
motivation	I-Disease
,	O
and	O
pain	B-Disease
in	I-Disease
knuckles	I-Disease
,	O
neck	O
,	O
and	O
both	O
upper	O
legs	O
.	O

I	O
had	O
a	O
worse	B-Disease
headache	I-Disease
than	I-Disease
usual	I-Disease
(	I-Disease
I	I-Disease
have	I-Disease
migraine	I-Disease
)	I-Disease
,	O
but	O
who	O
knows	O
?	O

Went	O
to	O
the	O
internet	O
and	O
found	O
this	O
site	O
.	O

Saw	O
Lipitor	B-Drug
commercial	O
on	O
TV	O
warning	O
about	O
muscle	O
pain	O
.	O

I	O
did	O
not	O
take	O
the	O
tablet	O
today	O
,	O
and	O
I	O
am	O
feeling	O
better	O
.	O

I	O
attribute	O
the	O
condition	O
to	O
the	O
Lipitor	B-Drug
,	O
although	O
there	O
is	O
no	O
proof	O
.	O

I	O
am	O
a	O
prostate	B-Disease
cancer	I-Disease
patient	O
and	O
take	O
a	O
number	O
of	O
other	O
drugs	O
,	O
which	O
raise	O
the	O
LDL	O
.	O

Apparently	O
,	O
some	O
(	O
a	O
few	O
)	O
patients	O
cannot	O
tolerate	O
this	O
drug	O
.	O

I	O
note	O
that	O
there	O
are	O
some	O
on	O
this	O
list	O
who	O
have	O
permanent	O
damage	O
,	O
so	O
it	O
is	O
serious	O
for	O
some	O
of	O
us	O
.	O

My	O
legs	O
are	O
still	O
sore	O
,	O
and	O
feel	O
worse	O
than	O
they	O
did	O
after	O
a	O
day	O
of	O
agressive	O
downhill	O
skiing	O
a	O
week	O
ago	O
.	O

Apparently	O
this	O
works	O
for	O
most	O
,	O
but	O
some	O
people	O
have	O
a	O
severe	O
and	O
not	O
so	O
obvious	O
reaction	O
.	O

Stop	O
immediately	O
if	O
there	O
is	O
any	O
muscle	B-Disease
pain	I-Disease
.	O

I	O
'	O
ve	O
been	O
on	O
Lipitor	B-Drug
for	O
a	O
couple	O
of	O
weeks	O
now	O
.	O

I	O
'	O
ve	O
been	O
having	O
muscle	O
fatigue	O
/	O
soreness	O
in	O
my	O
forearms	O
for	O
about	O
a	O
week	O
and	O
now	O
have	O
sore	B-Disease
cheek	I-Disease
muscles	I-Disease
in	O
my	O
face	O
.	O

It	O
just	O
dawned	O
on	O
me	O
that	O
my	O
doctor	O
mentioned	O
something	O
about	O
muscle	B-Disease
problems	I-Disease
and	O
am	O
wondering	O
if	O
this	O
could	O
be	O
the	O
cause	O
.	O

I	O
will	O
find	O
out	O
soon	O
.	O

Numbness	O
started	O
in	O
left	O
toe	O
&	O
went	O
to	O
right	O
toe	O
then	O
went	O
to	O
all	O
toes	O
.	O

Burning	B-Disease
feet	I-Disease
especially	O
at	O
night	O
.	O

I	O
was	O
on	O
Lipitor	B-Drug
about	O
2	O
years	O
when	O
this	O
started	O
.	O

It	O
went	O
to	O
all	O
of	O
my	O
feet	O
.	O

My	O
dr	O
wanted	O
to	O
keep	O
me	O
on	O
lipitor	B-Drug
but	O
when	O
I	O
quit	O
taking	O
I	O
got	O
better	O
gradually	O
.	O

I	O
really	O
had	O
to	O
fight	O
my	O
dr	O
to	O
get	O
him	O
to	O
believe	O
that	O
lipitor	B-Drug
was	O
causing	O
this	O
.	O

He	O
put	O
me	O
on	O
another	O
statin	O
after	O
a	O
month	O
of	O
not	O
taking	O
Lipitor	B-Drug
and	O
the	O
same	O
thing	O
started	O
to	O
happen	O
.	O

I	O
am	O
now	O
taking	O
herbs	O
for	O
my	O
cholesterol	O
and	O
it	O
is	O
still	O
high	O
but	O
going	O
lower	O
and	O
my	O
feet	O
are	O
doing	O
better	O
.	O

Drug	O
co	O
should	O
inform	O
doctors	O
of	O
these	O
problems	O
so	O
they	O
will	O
understand	O
them	O
when	O
their	O
patients	O
come	O
to	O
them	O
for	O
help	O
and	O
.	O

I	O
found	O
that	O
all	O
statins	O
cause	O
this	O
problem	O
and	O
the	O
drug	O
companies	O
should	O
help	O
rather	O
than	O
hide	O
the	O
problems	O
.	O

muscle	B-Disease
pain	I-Disease
,	O
headache	B-Disease
,	O
tingling	B-Disease
and	I-Disease
sunny	I-Disease
sensation	I-Disease
on	I-Disease
my	I-Disease
face	I-Disease
,	O
gas	B-Disease
.	O

migrane	B-Disease
headaches	I-Disease
,	O
very	B-Disease
very	I-Disease
blurry	I-Disease
vision	I-Disease
,	O
at	B-Disease
times	I-Disease
felt	I-Disease
like	I-Disease
i	I-Disease
'	I-Disease
m	I-Disease
going	I-Disease
blind	I-Disease
,	O
severe	B-Disease
muscle	I-Disease
pain	I-Disease
and	O
dizziness	B-Disease
.	O

call	O
your	O
physician	O
to	O
change	O
medicine	O
immediately	O
if	O
you	O
'	O
ve	O
side	O
effects	O
like	O
mine	O
as	O
this	O
is	O
what	O
I	O
did	O
.	O

very	B-Disease
very	I-Disease
blurry	I-Disease
vision	I-Disease
,	O
at	B-Disease
times	I-Disease
felt	I-Disease
that	I-Disease
I	I-Disease
'	I-Disease
m	I-Disease
going	I-Disease
blind	I-Disease
,	O
severe	B-Disease
muscle	I-Disease
pain	I-Disease
,	O
dizziness	B-Disease
,	O
and	O
migrane	B-Disease
headaches	I-Disease
.	O

please	O
call	O
your	O
physician	O
if	O
you	O
feel	O
like	O
me	O
as	O
this	O
is	O
what	O
I	O
did	O
.	O

had	O
to	O
make	O
another	O
entry	O
as	O
i	O
wanted	O
to	O
change	O
the	O
length	O
of	O
medicine	O
taken	O
from	O
1	O
day	O
to	O
1	O
month	O
as	O
this	O
was	O
a	O
typo	O
on	O
my	O
part	O
.	O

After	O
a	O
few	O
months	O
of	O
Lipitor	B-Drug
and	O
Tricor	B-Drug
started	O
having	O
abdominal	B-Disease
pain	I-Disease
,	O
some	B-Disease
sort	I-Disease
of	I-Disease
G	I-Disease
.	I-Disease
I	I-Disease
.	I-Disease
problems	I-Disease

,	O
recently	O
went	O
to	O
the	O
E	O
.	O
R	O
.	O

with	O
severe	B-Disease
chest	I-Disease
pain	I-Disease
and	O
now	O
am	O
waiting	O
for	O
Cardio	O
related	O
tests	O
.	O

I	O
think	O
these	O
drugs	O
really	O
screwed	O
me	O
up	O
.	O

Don	O
'	O
t	O
use	O
statin	O
drugs	O
.	O

they	O
are	O
very	O
dangerous	O
!	O

!.	O

Extreme	B-Disease
agitation	I-Disease
,	O
blood	B-Disease
vessels	I-Disease
in	I-Disease
eye	I-Disease
burst	I-Disease
,	O
slurred	B-Disease
speach	I-Disease
,	O
hot	B-Disease
and	I-Disease
cold	I-Disease
on	I-Disease
and	I-Disease
off	I-Disease
,	O
constipation	B-Disease
,	O
mental	B-Disease
confusion	I-Disease
.	O

I	O
felt	B-Disease
like	I-Disease
I	I-Disease
was	I-Disease
having	I-Disease
a	I-Disease
stroke	I-Disease
.	O

I	O
had	O
a	O
terrible	O
experience	O
with	O
this	O
.	O

My	O
eyes	B-Disease
are	I-Disease
bloodshot	I-Disease
and	O
I	O
felt	B-Disease
like	I-Disease
I	I-Disease
was	I-Disease
having	I-Disease
a	I-Disease
stroke	I-Disease
after	O
only	O
9	O
days	O
.	O

Extreme	B-Disease
weakness	I-Disease
,	O
diarea	B-Disease
,	O
bluss	B-Disease
and	I-Disease
ititching	I-Disease
of	I-Disease
the	I-Disease
face	I-Disease
,	O
so	B-Disease
tired	I-Disease
would	O
not	O
get	O
out	O
of	O
bed	O
to	O
urinate	O
,	O
sleeping	O
18hrs	O
day	O
,	O
blurred	B-Disease
vision	I-Disease
,	O
Dizzy	B-Disease
spells	I-Disease
,.	O

DO	O
NOT	O
TAKE	O
THIS	O
MEDICATION	O
IT	O
IS	O
TOO	O
DANGEROUS	O
.	O

Chronic	B-Disease
pain	I-Disease
in	I-Disease
all	I-Disease
my	I-Disease
joints	I-Disease
and	O
muscles	O
.	O

Really	O
bad	O
in	O
my	O
thighs	O
.	O

I	O
had	O
been	O
on	O
Pravachol	B-Drug
for	O
aboout	O
3	O
years	O
and	O
switched	O
to	O
Lipitor	B-Drug
because	O
it	O
'	O
s	O
supposed	O
to	O
lower	O
triglycerides	O
too	O
.	O

I	O
had	O
the	O
joint	O
and	O
muscle	B-Disease
pain	I-Disease
already	O
and	O
was	O
told	O
it	O
was	O
arthritis	B-Disease
or	O
neuropathy	B-Disease
(	O
I	O
'	O
m	O
also	O
a	O
diabetic	B-Disease
).	O

My	O
thighs	O
were	O
never	O
this	O
sore	O
before	O
I	O
started	O
the	O
Lipitor	B-Drug
,	O
though	O
.	O

Both	O
of	O
my	O
parents	O
died	O
at	O
from	O
heart	B-Disease
disease	I-Disease
at	O
a	O
relatively	O
young	O
age	O
(	O
dad	O
-	O
57	O
,	O
mom	O
-	O
66	O
),	O
but	O
if	O
this	O
is	O
what	O
is	O
causing	O
this	O
pain	B-Disease
I	O
think	O
I	O
would	O
rather	O
die	O
prematurely	O
than	O
live	O
like	O
this	O
.	O

I	O
am	O
41	O
and	O
feel	O
like	O
I	O
'	O
m	O
81	O
.	O

I	O
came	O
across	O
this	O
site	O
while	O
searching	O
for	O
Lipitor	B-Drug
side	O
effects	O
.	O

I	O
was	O
also	O
going	O
to	O
do	O
a	O
search	O
on	O
MS	B-Disease
or	O
fibromyalgia	B-Disease
,	O
but	O
maybe	O
I	O
should	O
just	O
quit	O
taking	O
this	O
medicine	O
and	O
take	O
my	O
chances	O
.	O

After	O
taking	O
Crestor	B-Drug
and	O
having	O
muscle	B-Disease
pain	I-Disease
and	O
lack	B-Disease
of	I-Disease
control	I-Disease
when	O
standing	O
in	O
the	O
mornings	O
,	O
my	O
Dr	O
prescribed	O
Lipitor	B-Drug
.	O

I	O
have	O
had	O
increasing	O
non	O
stop	O
Pain	B-Disease
in	I-Disease
neck	I-Disease
and	O
back	O
and	O
now	O
severe	B-Disease
tingling	I-Disease
and	O
burning	B-Disease
in	O
hands	O
and	O
feet	O
with	O
itchy	B-Disease
crawly	I-Disease
feeling	I-Disease
all	O
over	O
.	O

My	O
bad	O
levels	O
have	O
decreased	O
but	O
now	O
I	O
am	O
afraid	O
I	O
may	O
have	O
nerve	B-Disease
damage	I-Disease
or	O
liver	B-Disease
problems	I-Disease
and	O
after	O
reading	O
this	O
sites	O
comments	O
will	O
stop	O
taking	O
Lipitor	B-Drug
.	O

I	O
only	O
took	O
20	O
mg	O
daily	O
for	O
2	O
weeks	O
-	O
several	O
days	O
after	O
stopping	O
my	O
toes	B-Disease
went	I-Disease
into	I-Disease
muscle	I-Disease
spasms	I-Disease
.	O

Don	O
'	O
t	O
know	O
it	O
there	O
was	O
any	O
connection	O
.	O

After	O
only	O
2	O
weeks	O
on	O
Lipitor	B-Drug
,	O
my	O
total	O
cholesterol	O
fell	O
from	O
306	O
to	O
178	O
;	O
LDL	O
fell	O
from	O
178	O
to	O
70	O
;	O
and	O
,	O
my	O
HDL	O
went	O
from	O
116	O
to	O
89	O
(	O
didn	O
'	O
t	O
like	O
this	O
result	O
,	O
but	O
did	O
like	O
the	O
change	O
in	O
the	O
LDL	O
).	O

Overall	O
the	O
results	O
were	O
significant	O
.	O

I	O
will	O
start	O
taking	O
it	O
again	O
as	O
my	O
cardiologist	O
has	O
encouraged	O
me	O
to	O
stay	O
on	O
the	O
medication	O
.	O

After	O
reading	O
many	O
of	O
the	O
comments	O
in	O
this	O
website	O
,	O
I	O
will	O
remain	O
cautious	O
and	O
look	O
for	O
side	O
effects	O
.	O

Thank	O
you	O
to	O
all	O
the	O
people	O
who	O
took	O
the	O
time	O
to	O
write	O
and	O
to	O
the	O
people	O
who	O
set	O
up	O
this	O
website	O
.	O

Will	O
write	O
again	O
after	O
taking	O
it	O
for	O
a	O
couple	O
of	O
months	O
.	O

i	O
want	O
to	O
know	O
does	O
it	O
helps	O
for	O
reducing	O
Tryglycerides	O
as	O
well	O
other	O
then	O
the	O
cholestrol	O
.	O

Joint	B-Disease
pain	I-Disease
in	I-Disease
shoulder	I-Disease
,	O
I	O
could	O
not	O
lift	O
my	O
arms	O
over	O
my	O
head	O
.	O

Extreme	B-Disease
pain	I-Disease
in	I-Disease
upper	I-Disease
back	I-Disease
area	I-Disease
.	O

Pain	B-Disease
in	I-Disease
knees	I-Disease
,	O
short	B-Disease
term	I-Disease
memory	I-Disease
loss	I-Disease
.	O

Although	O
the	O
drug	O
actually	O
took	O
me	O
from	O
a	O
TC	O
of	O
250	O
down	O
to	O
174	O
,	O
the	O
side	O
effects	O
were	O
just	O
too	O
much	O
to	O
bear	O
.	O

I	O
was	O
taking	O
pain	O
killers	O
to	O
numb	O
out	O
the	O
pain	B-Disease
from	O
this	O
drug	O
.	O

Unfortunately	O
upon	O
stopping	O
my	O
cholesterol	O
went	O
to	O
280	O
in	O
8	O
weeks	O
.	O

I	O
am	O
now	O
starting	O
Pravachol	B-Drug
.	O

Exhaustion	B-Disease
after	I-Disease
exercise	I-Disease
such	O
as	O
skiing	O
or	O
hiking	O
.	O

Heavy	B-Disease
limbs	I-Disease
.	O

It	O
works	O
for	O
reducing	O
cholesterol	O
levels	O
,	O
but	O
after	O
6	O
years	O
I	O
'	O
m	O
increasingly	O
wondering	O
about	O
the	O
side	O
effects	O
and	O
looking	O
for	O
alternatives	O
.	O

headaches	B-Disease
within	O
2	O
hrs	O
of	O
taking	O
it	O
.	O

Low	B-Disease
sex	I-Disease
drive	I-Disease
